,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
655,2020-11-01,145470,HERITAGE HEALTH-HOOPESTON,423 NORTH DIXIE HIGHWAY,HOOPESTON,IL,60942.0,Y,Y,0.0,1.0,0.0,0.0,2.0,2.0,1.0,16.0,0.0,0.0,75.0,60.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,N,N,Y,4.0,97.0,Y,1.0,3.0,2.0,13.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Vermilion,N,N,POINT (-87.687891 40.471871),,,,,,
656,2020-11-01,145243,NORTH LOGAN HEALTHCARE CENTER,801 NORTH LOGAN AVENUE,DANVILLE,IL,61832.0,Y,Y,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,70.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,N,0.0,16.0,0.0,32.0,0.0,0.0,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Vermilion,N,N,POINT (-87.644911 40.137482),,,,,,
657,2020-11-01,145376,OAKVIEW NURSING & REHAB,1320 WEST 9TH STREET,MOUNT CARMEL,IL,62863.0,Y,Y,0.0,0.0,0.0,1.0,2.0,20.0,0.0,14.0,0.0,0.0,90.0,70.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,N,,,,0.0,10.0,1.0,36.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,14.3,0.0,0.0,Wabash,N,N,POINT (-87.778846 38.410908),,,,,,
658,2020-11-01,146057,MONMOUTH NURSING HOME,117 SOUTH I STREET,MONMOUTH,IL,61462.0,Y,Y,0.0,0.0,0.0,10.0,0.0,1.0,0.0,34.0,0.0,2.0,59.0,32.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,7.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,312.5,62.5,20.0,Warren,N,N,POINT (-90.65942 40.912066),2020-11-13,12.0,2.0,0.16666666666666666,1.0,1.0
659,2020-11-01,146020,ROSEVILLE REHAB & HEALTH CARE,"145 S CHAMBERLAIN ST,  BOX 770",ROSEVILLE,IL,61473.0,Y,Y,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,1.0,99.0,50.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,1.0,53.0,Y,0.0,2.0,0.0,5.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,,,,,20.0,20.0,100.0,Warren,N,N,POINT (-90.661961 40.731754),,,,,,
660,2020-11-01,146043,FRIENDSHIP MANOR HEALTH CARE,485 SOUTH FRIENDSHIP DRIVE,NASHVILLE,IL,62263.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,120.0,84.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,3.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Washington,N,N,POINT (-89.394021 38.340338),,,,,,
661,2020-11-01,146000,APERION CARE FAIRFIELD,305 N.W. 11TH STREET,FAIRFIELD,IL,62837.0,Y,Y,0.0,0.0,7.0,46.0,0.0,0.0,3.0,5.0,3.0,6.0,104.0,74.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,0.0,0.0,Y,1.0,31.0,0.0,1.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,,,,,621.6,81.1,13.0,Wayne,Y,N,POINT (-88.37442200000001 38.381642),2020-11-13,6.0,1.0,0.16666666666666666,1.0,1.0
662,2020-11-01,146131,CISNE REHABILITATION & HEALTH CENTER,"WATKINS STREET,   P O BOX 370",CISNE,IL,62823.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,35.0,25.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,36.0,Y,1.0,5.0,0.0,2.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Wayne,N,N,,,,,,,
663,2020-11-01,145552,FAIRFIELD MEMORIAL HOSPITAL,NORTH WEST 11TH STREET,FAIRFIELD,IL,62837.0,Y,Y,1.0,1.0,1.0,12.0,0.0,0.0,1.0,6.0,1.0,6.0,30.0,12.0,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,4.0,22.0,Y,0.0,6.0,0.0,19.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1000.0,500.0,50.0,Wayne,N,N,,2020-11-13,16.0,6.0,0.375,1.0,1.0
664,2020-11-01,146124,CARMI MANOR REHAB & NRSG CTR,"615 WEST WEBB STREET, PO BOX 133",CARMI,IL,62821.0,Y,Y,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,53.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,4.0,0.0,0.0,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,18.9,0.0,0.0,White,N,N,POINT (-88.165741 38.08342),,,,,,
665,2020-11-01,146156,ENFIELD REHAB & HEALTH CARE CT,408 NORTH WILSON STREET,ENFIELD,IL,62835.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,21.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,0.0,0.0,Y,0.0,2.0,0.0,0.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,White,N,N,POINT (-88.336849 38.102388),,,,,,
666,2020-11-01,146119,MEADOWOOD,320 SECOND STREET,GRAYVILLE,IL,62844.0,Y,Y,0.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,60.0,26.0,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,1.0,0.0,7.0,0.0,0.0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,White,N,N,POINT (-87.998899 38.25393),,,,,,
667,2020-11-01,146019,WABASH CHRISTIAN RETIREMENT,216 COLLEGE BOULEVARD,CARMI,IL,62821.0,Y,Y,2.0,3.0,9.0,30.0,2.0,42.0,3.0,39.0,3.0,5.0,156.0,128.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,1.0,2.0,Y,4.0,35.0,12.0,100.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,234.4,39.1,16.7,White,Y,N,POINT (-88.171034 38.081162),2020-11-13,44.0,3.0,0.06818181818181818,1.0,1.0
668,2020-11-01,145920,ALLURE OF PROPHETSTOWN,310 MOSHER DRIVE,PROPHETSTOWN,IL,61277.0,Y,Y,0.0,1.0,3.0,34.0,0.0,3.0,3.0,9.0,3.0,6.0,70.0,34.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,N,N,Y,5.0,7.0,Y,3.0,15.0,0.0,22.0,0.0,0.0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,,,,,1000.0,176.5,17.6,Whiteside,Y,N,POINT (-89.939348 41.678111),,,,,,
669,2020-11-01,145278,"CITADEL OF STERLING,THE",105 EAST 23RD STREET,STERLING,IL,61081.0,Y,Y,0.0,0.0,0.0,5.0,0.0,0.0,1.0,25.0,0.0,0.0,121.0,83.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,6.0,7.0,Y,2.0,18.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,60.2,0.0,0.0,Whiteside,N,N,POINT (-89.696075 41.808797),,,,,,
670,2020-11-01,146158,HARBOR CREST HOME,817 17TH STREET,FULTON,IL,61252.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whiteside,,,POINT (-90.147603 41.869679),,,,,,
671,2020-11-01,146084,PLEASANT VIEW REHAB & HCC,500 NORTH JACKSON STREET,MORRISON,IL,61270.0,Y,Y,0.0,0.0,29.0,29.0,0.0,0.0,1.0,8.0,1.0,1.0,74.0,30.0,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,Y,Y,N,N,Y,43.0,75.0,Y,12.0,15.0,2.0,9.0,0.0,0.0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,966.7,33.3,3.4,Whiteside,Y,Y,POINT (-89.955529 41.811122),,,,,,
672,2020-11-01,145615,REGENCY CARE OF STERLING,612 WEST ST MARY'S STREET,STERLING,IL,61081.0,Y,Y,6.0,47.0,1.0,14.0,0.0,8.0,0.0,4.0,0.0,1.0,130.0,63.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,1.0,13.0,Y,0.0,10.0,1.0,34.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,222.2,15.9,7.1,Whiteside,N,N,POINT (-89.70448 41.808659),2020-11-13,20.0,2.0,0.1,1.0,1.0
673,2020-11-01,146177,RESTHAVE HOME-WHITESIDE COUNTY,408 MAPLE AVENUE,MORRISON,IL,61270.0,Y,Y,0.0,0.0,9.0,41.0,0.0,1.0,4.0,19.0,4.0,4.0,70.0,45.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,N,N,Y,0.0,0.0,Y,5.0,47.0,0.0,4.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,911.1,88.9,9.8,Whiteside,Y,N,POINT (-89.95706 41.80312),,,,,,
674,2020-11-01,146157,ROCK FALLS REHAB & HLTH CARE C,430 MARTIN ROAD,ROCK FALLS,IL,61071.0,Y,Y,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,57.0,32.0,,,,,Y,N,N,N,N,N,N,<1 DAY,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0.0,23.0,Y,0.0,0.0,0.0,5.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Whiteside,N,N,POINT (-89.670104 41.779344),,,,,,
675,2020-11-01,14E579,ROCK RIVER GARDENS,3601 SIXTEENTH AVENUE,STERLING,IL,61081.0,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,51.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,1.0,3.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Whiteside,N,N,POINT (-89.679005 41.822341),,,,,,
676,2020-11-01,145556,WINNING WHEELS,701 EAST 3RD STREET,PROPHETSTOWN,IL,61277.0,Y,Y,0.0,0.0,14.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,88.0,82.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,Y,N,N,Y,42.0,70.0,Y,5.0,8.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,207.3,0.0,0.0,Whiteside,Y,N,POINT (-89.922898 41.670792),2020-11-13,3.0,0.0,0.0,1.0,1.0
677,2020-11-01,146183,ALDEN COURTS OF SHOREWOOD,700 WEST BLACK ROAD,SHOREWOOD,IL,60404.0,Y,Y,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,50.0,43.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,1.0,4.0,2.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,46.5,0.0,0.0,Will,N,N,POINT (-88.20584 41.536018),2020-11-13,18.0,1.0,0.05555555555555555,3.0,1.0
678,2020-11-01,146153,ALDEN ESTATES OF SHOREWOOD,710 W BLACK ROAD,SHOREWOOD,IL,60404.0,Y,Y,0.0,2.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,3.0,100.0,68.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,20.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,147.1,44.1,30.0,Will,N,N,POINT (-88.20740100000002 41.536006),2020-11-13,28.0,4.0,0.14285714285714285,1.0,1.0
679,2020-11-01,146153,ALDEN ESTATES OF SHOREWOOD,710 W BLACK ROAD,SHOREWOOD,IL,60404.0,Y,Y,0.0,2.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,3.0,100.0,68.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,20.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,147.1,44.1,30.0,Will,N,N,POINT (-88.20740100000002 41.536006),2020-11-13,4.0,0.0,0.0,1.0,1.0
680,2020-11-01,145316,APERION CARE WILMINGTON,555 WEST KAHLER,WILMINGTON,IL,60481.0,Y,Y,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,171.0,157.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,1.0,8.0,N,0.0,9.0,0.0,3.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,38.2,0.0,0.0,Will,N,N,POINT (-88.148821 41.298071),,,,,,
681,2020-11-01,145538,BEECHER MANOR NRSG & REHAB CTR,1201 DIXIE HIGHWAY,BEECHER,IL,60401.0,Y,Y,4.0,5.0,0.0,63.0,1.0,43.0,1.0,56.0,1.0,17.0,130.0,65.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,5.0,17.0,Y,3.0,32.0,1.0,43.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,969.2,261.5,27.0,Will,N,N,POINT (-87.621357 41.354155000000006),,,,,,
682,2020-11-01,14E212,FRANKFORT TERRACE,40 NORTH SMITH,FRANKFORT,IL,60423.0,Y,N,0.0,1.0,29.0,60.0,2.0,109.0,3.0,5.0,2.0,2.0,120.0,83.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,N,N,N,Y,0.0,5.0,Y,5.0,16.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,722.9,24.1,3.3,Will,Y,N,,2020-11-13,95.0,2.0,0.021052631578947368,1.0,1.0
683,2020-11-01,14E247,JOLIET TERRACE,2230 MCDONOUGH,JOLIET,IL,60436.0,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,98.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,N,,,,2.0,12.0,0.0,1.0,0.0,0.0,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Will,N,N,POINT (-88.13718000000001 41.515061),2020-11-13,71.0,2.0,0.028169014084507043,3.0,1.0
684,2020-11-01,145694,LAKESHORE REHAB & HEALTHCARE,3401 HENNEPIN DRIVE,JOLIET,IL,60435.0,Y,Y,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,120.0,91.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,0.0,9.0,0.0,12.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,22.0,0.0,0.0,Will,N,N,POINT (-88.16751000000001 41.57297),2020-11-13,10.0,0.0,0.0,2.0,1.0
685,2020-11-01,145761,LAKEWOOD NRSG & REHAB CENTER,14716 S EASTERN AVENUE,PLAINFIELD,IL,60544.0,Y,Y,0.0,5.0,8.0,48.0,4.0,14.0,3.0,37.0,3.0,4.0,130.0,82.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,Y,Y,9.0,61.0,Y,0.0,21.0,0.0,8.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,585.4,48.8,8.3,Will,Y,N,POINT (-88.196596 41.61498),,,,,,
686,2020-11-01,145710,MEADOWBROOK MANOR,431 WEST REMINGTON BOULEVARD,BOLINGBROOK,IL,60440.0,Y,Y,0.0,18.0,0.0,2.0,0.0,0.0,3.0,14.0,0.0,5.0,298.0,158.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0.0,4.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,12.7,31.6,250.0,Will,N,N,POINT (-88.085196 41.678554),,,,,,
687,2020-11-01,146126,OUR LADY OF ANGELS RET HOME,1201 WYOMING AVENUE,JOLIET,IL,60435.0,Y,Y,0.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,87.0,72.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,8.0,14.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,111.1,0.0,0.0,Will,Y,N,POINT (-88.118537 41.549859),,,,,,
688,2020-11-01,145221,PARC JOLIET,222 NORTH HAMMES,JOLIET,IL,60435.0,Y,Y,4.0,25.0,2.0,20.0,0.0,11.0,0.0,5.0,0.0,3.0,175.0,119.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,18.0,1.0,31.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,168.1,25.2,15.0,Will,N,N,POINT (-88.13199 41.527261),,,,,,
689,2020-11-01,145029,PRESENCE VILLA FRANCISCAN,210 NORTH SPRINGFIELD AVENUE,JOLIET,IL,60435.0,Y,Y,0.0,51.0,1.0,58.0,0.0,1.0,1.0,31.0,0.0,16.0,154.0,86.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,N,,,,2.0,35.0,0.0,5.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,674.4,186.0,27.6,Will,N,N,POINT (-88.13760600000002 41.525737),2020-11-13,102.0,18.0,0.17647058823529413,2.0,1.0
690,2020-11-01,145618,SALEM VILLAGE NURSING & REHAB,1314 ROWELL AVENUE,JOLIET,IL,60433.0,Y,Y,0.0,2.0,5.0,42.0,0.0,12.0,0.0,17.0,0.0,2.0,272.0,147.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,14.0,1.0,Y,4.0,44.0,0.0,9.0,0.0,1.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,285.7,13.6,4.8,Will,Y,N,POINT (-88.061574 41.499603),,,,,,
691,2020-11-01,146172,SPRING CREEK,777 DRAPER AVENUE,JOLIET,IL,60432.0,Y,Y,0.0,22.0,0.0,21.0,0.0,2.0,2.0,12.0,0.0,5.0,168.0,92.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,14.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,228.3,54.3,23.8,Will,N,N,POINT (-88.054176 41.538252),,,,,,
